Molar ratio,SBET_m2_g,Vpore_cm3_g,dpore,Pressure_MPa,Temperature_K,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure,Adsorption_capacity_mmol_g,split
2.35,528.0,0.54,2.32,0.0035646135,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.64136,test
2.35,261.24,0.54,2.32,0.120396,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.53004,test
2.35,1275.43,0.54,2.32,0.06488,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.7523,test
2.35,1000.4,0.54,2.32,0.03143,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.75773,test
2.35,375.0,0.54,2.32,1.516921,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8.36414426229508,test
3.5699999999999945,667.6,0.39,0.77,0.01981,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.81959,test
3.5699999999999945,40.866,0.39,0.77,0.0714,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.74547,test
3.5699999999999945,441.51,0.39,0.77,0.05213,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.84931,test
3.5699999999999945,1739.29,0.39,0.77,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.10557,test
3.5699999999999945,441.51,0.39,0.77,0.08148,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.20698,test
3.5699999999999945,667.6,0.39,0.77,0.03342,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.04006,test
3.5699999999999945,1000.4,0.39,0.77,0.06807,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.47567,test
3.5699999999999945,937.53,0.39,0.77,0.05483,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.22515,test
3.5699999999999945,192.564,0.39,0.77,0.06846,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.9513,test
3.5699999999999945,659.0,0.39,0.77,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.18067,test
3.5699999999999945,928.0,0.39,0.77,0.08475,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.08587,test
3.5699999999999945,1045.0,0.39,0.77,0.0216,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.16922,test
3.279999999999995,1640.0,0.32,0.76,0.0457989,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8.23841945012497,test
3.279999999999995,659.0,0.32,0.76,0.0969,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.21801,test
3.279999999999995,66.9985,0.32,0.76,0.02587,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.11287,test
3.279999999999995,1064.0,0.32,0.76,0.07038088,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.47237,test
3.279999999999995,1064.0,0.27,0.77,0.09514774,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.71833,test
3.279999999999995,720.0,0.27,0.77,0.01440537525,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.68771,test
3.279999999999995,962.0,0.27,0.77,0.00123326,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.19683,test
3.279999999999995,160.37,0.27,0.77,0.049767,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.05263,test
2.77,1333.44,0.3599999999999996,9.110000000000012,0.03793,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5.98736,test
2.77,160.37,0.3599999999999996,9.110000000000012,0.027267,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.85151,test
2.77,375.0,0.3599999999999996,9.110000000000012,0.099724065,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.44110491803279,test
2.77,110.3425,0.3599999999999996,9.110000000000012,0.09494,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.25707,test
3.06,60.822,0.3599999999999996,9.110000000000012,0.0552,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.86464,test
3.06,60.822,0.3599999999999996,9.110000000000012,0.06588,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.98922,test
3.06,764.59,0.3599999999999996,9.110000000000012,0.06912,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.17465,test
3.06,659.0,0.3599999999999996,9.110000000000012,0.0047,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1.40108,test
3.06,393.8,0.3599999999999996,9.110000000000012,0.01653,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.76188,test
3.06,110.3425,0.3599999999999996,9.110000000000012,0.03266,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0969,test
3.06,659.0,0.3599999999999996,9.110000000000012,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.17141,test
3.06,793.5,0.3599999999999996,9.110000000000012,0.00117,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.29386,test
3.06,667.6,0.3599999999999996,9.110000000000012,0.05364,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.72308,test
3.06,393.8,0.3599999999999996,9.110000000000012,0.0012,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.92819,test
3.06,1640.0,0.3599999999999996,9.110000000000012,0.03979539375,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.96369575096569,test
3.06,130.42,0.3599999999999996,9.110000000000012,0.097953,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.27664,test
3.06,1061.0,0.4715399999999999,0.62918,0.09287348175,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.09768,test
3.06,375.0,0.4715399999999999,0.62918,0.080010273,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.9214987704918,test
3.06,130.42,0.4715399999999999,0.62918,0.008707,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.49396,test
3.06,468.52,0.4715399999999999,0.62918,0.05811,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.17304,test
3.06,1640.0,0.4715399999999999,0.62918,0.042410592,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6.79611974551238,test
3.06,793.5,0.4715399999999999,0.62918,0.04686,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.70569,test
3.06,720.0,0.4715399999999999,0.62918,0.045843483,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6.13249,test
3.06,928.0,0.4715399999999999,0.62918,0.01358,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5.48753,test
3.06,261.24,0.4715399999999999,0.62918,0.023256,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.19624,test
3.31,928.0,0.93,0.7292100400000002,0.02662,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.15798,test
3.31,283.4093,0.93,0.7292100400000002,0.06384,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.47211,test
3.31,468.52,0.93,0.7292100400000002,0.08814,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.52548,test
3.31,73.07,0.93,0.7292100400000002,0.009236,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.10299,test
3.31,393.8,0.93,0.7292100400000002,0.03867,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.65047,test
3.31,928.0,0.93,0.7292100400000002,0.04564,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.66325,test
3.31,937.53,0.93,0.7292100400000002,0.09278,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.66113,test
3.31,1739.29,0.93,0.7292100400000002,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.7804,test
3.31,659.0,0.93,0.7292100400000002,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.29172,test
3.31,1278.0,0.93,0.7292100400000002,0.05486444775,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.82403,test
3.31,1275.43,0.93,0.7292100400000002,0.0548,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.52517,test
3.31,1640.0,0.93,0.7292100400000002,0.04284932925,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8.10404362644853,test
3.31,1064.0,0.93,0.7292100400000002,0.00292606,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.19813,test
3.31,1640.0,0.93,0.7292100400000002,0.06038058075,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.2679279709157,test
3.31,528.0,0.93,0.7292100400000002,0.012430551,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.3689,test
3.31,402.0,0.93,0.7292100400000002,0.0455455875,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.803514732142857,test
3.31,659.0,0.93,0.7292100400000002,0.08735,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,6.35944,test
3.31,924.19,0.93,0.7292100400000002,0.1,313,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.97169,test
3.31,659.0,0.93,0.7292100400000002,0.06365,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.63633,test
3.31,928.0,0.93,0.7292100400000002,0.003,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.50515,test
3.31,1107.0,0.93,0.7292100400000002,0.00748608,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.94263,test
3.31,1640.0,0.93,0.7292100400000002,0.00282798075,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.46922063167462,test
3.31,160.37,0.93,0.7292100400000002,0.094287,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.39383,test
3.31,197.25,0.93,0.7292100400000002,0.097802,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.63268,test
3.31,659.0,0.93,0.7292100400000002,0.00813,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.06168,test
3.31,1061.0,0.93,0.7292100400000002,0.08803014675,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.99837,test
3.31,197.25,0.93,0.7292100400000002,0.049286,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.40691,test
4.59,1000.4,0.21,1.23,0.05469,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.25637,test
4.59,793.5,0.21,1.23,0.07344,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3.22734,test
4.59,73.07,0.21,1.23,0.020043,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.16941,test
4.59,1333.44,0.21,1.23,0.08462,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,7.01859,test
4.59,1129.0,0.21,1.23,0.0751265,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.07645,test
4.59,1045.0,0.21,1.23,0.05793,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.38643,test
4.59,192.564,0.21,1.23,0.08501,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.15579,test
4.59,261.24,0.21,1.23,0.005534,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.07306,test
4.59,283.4093,0.21,1.23,0.03254,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.29,test
4.59,699.0,0.21,1.23,0.08113194075,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6.6595,test
3.18,197.25,0.23,12.75,0.004629,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.67546,test
3.18,38.9155,0.23,12.75,0.03252,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.16626,test
3.18,261.24,0.23,12.75,0.014539,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.14451,test
3.18,1107.0,0.23,12.75,0.0600953,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.18299,test
3.18,197.25,0.23,12.75,0.000105,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.19647,test
3.18,962.0,0.23,12.75,0.08023874,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.66212,test
3.18,468.52,0.23,12.75,0.04134,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.93024,test
3.18,160.37,0.23,12.75,0.008135,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.48086,test
3.18,659.0,0.23,12.75,0.09222,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.13826,test
3.18,720.0,0.23,12.75,0.08129000775,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.16852,test
2.99763033175355,1640.0,0.18,10.07,0.02098744725,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.00813474210407,test
2.99763033175355,978.0,0.18,10.07,0.0614738775,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.68392,test
2.99763033175355,404.0,0.18,10.07,0.00526,300,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.08031,test
2.99763033175355,528.0,0.18,10.07,0.0712578195,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5.08104,test
2.99763033175355,40.866,0.18,10.07,0.03043,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.30265,test
2.99763033175355,928.0,0.18,10.07,0.07175,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.0378,test
2.99763033175355,1333.44,0.18,10.07,0.04131,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6.06307,test
2.99763033175355,659.0,0.18,10.07,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.11434,test
2.99763033175355,468.52,0.18,10.07,0.08448,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.50459,test
2.99763033175355,659.0,0.18,10.07,0.03985,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.13205,test
2.99763033175355,278.0242,0.18,10.07,0.03869,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.35486,test
3.0011862396204,160.37,0.27,8.35,0.097746,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.44833,test
3.0011862396204,793.5,0.27,8.35,0.00472,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.50117,test
3.0011862396204,659.0,0.27,8.35,0.00368,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.49173,test
3.0011862396204,1129.0,0.27,8.35,0.04510483,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.7463,test
3.0011862396204,160.37,0.27,8.35,0.022498,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.73179,test
3.0011862396204,468.52,0.27,8.35,0.06791,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.31401,test
3.0011862396204,197.25,0.27,8.35,0.019837,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.87497,test
3.0011862396204,88.388,0.27,8.35,0.0438,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.81047,test
3.0011862396204,130.42,0.27,8.35,0.003363,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.24322,test
3.0011862396204,86.3212,0.27,8.35,0.04495,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.11038,test
3.0011862396204,38.9155,0.27,8.35,0.06991,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.31245,test
3.0011862396204,557.59,0.27,8.35,0.06941,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.31969,test
3.0011862396204,60.822,0.27,8.35,0.00205,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.47253,test
3.0,66.9985,0.36,9.11,0.03247,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.13283,test
3.0,73.07,0.36,9.11,0.04979,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.38005,test
3.0,659.0,0.36,9.11,0.08275,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.31582,test
3.0,1064.0,0.36,9.11,0.05512924,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.10526,test
3.0,1640.0,0.36,9.11,0.069565692,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.47098454896614,test
3.0,1278.0,0.36,9.11,0.07145742975,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.12587,test
3.0,73.07,0.36,9.11,0.044726,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.36316,test
3.0,1275.43,0.36,9.11,0.02141,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5.48089,test
3.0,1129.0,0.36,9.11,0.09013051,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.03369,test
3.0,1640.0,0.36,9.11,0.00054816825,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.889559191092934,test
3.0,160.37,0.36,9.11,0.079424,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.17117,test
3.0011862396204,441.51,0.38,6.94,0.07856,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.18609,test
3.0011862396204,40.866,0.38,6.94,0.02497,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.21192,test
3.0011862396204,60.822,0.38,6.94,0.00568,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.77722,test
3.0011862396204,962.0,0.38,6.94,0.00405912,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.73427,test
3.0011862396204,699.0,0.38,6.94,0.00636827625,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.80336,test
3.0011862396204,928.0,0.38,6.94,0.0023,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.91522,test
3.0011862396204,962.0,0.38,6.94,0.09530139,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.58971,test
3.5699999999999994,1275.43,0.4680000000000001,0.7215579200000005,0.0681,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.81234,test
3.5699999999999994,924.19,0.4680000000000001,0.7215579200000005,0.1,313,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.57381,test
3.5699999999999994,40.866,0.4680000000000001,0.7215579200000005,0.01381,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.99118,test
3.5699999999999994,1278.0,0.4680000000000001,0.7215579200000005,0.04823576625,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.69551,test
3.5699999999999994,1640.0,0.4680000000000001,0.7215579200000005,0.09586256925,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.0032208588957,test
3.5699999999999994,659.0,0.4680000000000001,0.7215579200000005,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.30561,test
3.5699999999999994,88.388,0.4680000000000001,0.7215579200000005,0.0932,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.38464,test
3.5699999999999994,667.6,0.4680000000000001,0.7215579200000005,0.07344,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4.93758,test
3.5699999999999994,60.822,0.4680000000000001,0.7215579200000005,0.09857,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.29391,test
3.5699999999999994,1640.0,0.4680000000000001,0.7215579200000005,0.046029921,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6.91257873210634,test
3.5699999999999994,659.0,0.4509999999999999,0.7215579200000005,0.00589,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.80533,test
3.5699999999999994,793.5,0.4509999999999999,0.7215579200000005,0.02619,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.14606,test
3.5699999999999994,61.7464,0.4509999999999999,0.7215579200000005,0.08838,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.31345,test
3.5699999999999994,1640.0,0.4509999999999999,0.7215579200000005,0.02485806225,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.21716382640309,test
3.5699999999999994,793.5,0.4509999999999999,0.7215579200000005,0.10032,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3.59878,test
3.5699999999999994,88.388,0.4509999999999999,0.7215579200000005,0.08501,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.31016,test
3.5699999999999994,441.51,0.4509999999999999,0.7215579200000005,0.0897,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.32707,test
3.5699999999999994,1000.4,0.4509999999999999,0.7215579200000005,0.10007,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.81767,test
3.5699999999999994,1275.8,0.4640000000000001,0.7215579200000005,0.0538,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.43875,test
3.5699999999999994,73.07,0.4640000000000001,0.7215579200000005,0.069718,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.33768,test
3.5699999999999994,928.0,0.4640000000000001,0.7215579200000005,0.00098394,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.81213,test
3.5699999999999994,130.42,0.4640000000000001,0.7215579200000005,0.084045,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.14965,test
3.5699999999999994,659.0,0.4640000000000001,0.7215579200000005,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.66549,test
3.5699999999999994,1061.0,0.4640000000000001,0.7215579200000005,0.1,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.74301,test
3.5699999999999994,130.42,0.4640000000000001,0.7215579200000005,0.034384,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.67718,test
3.5699999999999994,659.0,0.4069999999999999,0.7700000000000006,0.00811,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1.84438,test
3.5699999999999994,404.0,0.4069999999999999,0.7700000000000006,0.01093,300,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.54471,test
3.5699999999999994,393.8,0.4069999999999999,0.7700000000000006,0.00392,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.75398,test
3.5699999999999994,1000.4,0.4069999999999999,0.7700000000000006,0.07487,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.55399,test
3.5699999999999994,283.4093,0.4069999999999999,0.7700000000000006,0.08855,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.58887,test
3.5699999999999994,160.37,0.4069999999999999,0.7700000000000006,0.084388,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.30662,test
3.5699999999999994,160.37,0.4069999999999999,0.7700000000000006,0.029611,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.80953,test
3.31,375.0,0.930000000000002,0.7292100400000002,0.06002391675,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.86487213114754,test
3.31,197.25,0.930000000000002,0.7292100400000002,0.035011,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.24067,test
3.31,1045.0,0.930000000000002,0.7292100400000002,0.03919,333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7.65173,test
1.96,261.24,0.35,0.55,0.018898,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.17187,test
1.96,528.0,0.35,0.55,0.05081955375,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.61059,test
1.96,667.6,0.35,0.55,0.00131,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.14826,test
